,timestamp,open,high,low,close,volume,atr,sma_20,sma_50,buy_signal,sell_signal
0,2024-05-20 10:00:00,,3105.9488,3093.9738,3099.581175,1.0,,,,,
1,2024-05-20 10:15:00,3099.20105,3114.1566,3097.8227,3105.13925,1.0,16.33389999999963,,,0.0,0.0
2,2024-05-20 10:30:00,3104.28885,3109.5516,3100.4883,3106.3644,1.0,9.0632999999998,,,0.0,0.0
3,2024-05-20 10:45:00,3107.70885,3111.8411,3103.3933,3106.9224750000003,1.0,8.447799999999916,,,0.0,0.0
4,2024-05-20 11:00:00,3106.22775,3109.0622,3103.0488,3105.9221749999997,1.0,6.01339999999982,,,0.0,0.0
5,2024-05-20 11:15:00,3105.78885,3110.5477,3105.6654,3107.68615,1.0,4.882300000000214,,,0.0,0.0
6,2024-05-20 11:30:00,3107.26575,3108.3544,3098.5266,3103.2039750000004,1.0,9.827800000000025,,,0.0,0.0
7,2024-05-20 11:45:00,3102.96745,3099.9872,3086.8127,3094.7876,1.0,16.391275000000405,,,0.0,1.0
8,2024-05-20 12:00:00,3096.1752500000002,3097.1183,3092.9693,3095.2259249999997,1.0,4.148999999999887,,,0.0,0.0
9,2024-05-20 12:15:00,3095.40805,3097.1077,3087.6333,3092.982175,1.0,9.47440000000006,,,0.0,0.0
10,2024-05-20 12:30:00,3093.59385,3092.1527,3077.7488,3084.87865,1.0,15.233375000000251,,,0.0,0.0
11,2024-05-20 12:45:00,3084.8065500000002,3089.4322,3077.8343,3083.037975,1.0,11.597900000000209,,,0.0,0.0
12,2024-05-20 13:00:00,3082.4427,3091.3444,3083.5849,3086.74785,1.0,8.306424999999763,,,0.0,0.0
13,2024-05-20 13:15:00,3086.03105,3091.3283,3083.9683,3086.6344000000004,1.0,7.360000000000127,,,0.0,0.0
14,2024-05-20 13:30:00,3085.6205,3091.9216,3077.0983,3084.4155,1.0,14.823300000000017,,,0.0,0.0
15,2024-05-20 13:45:00,3084.32105,3099.9049,3082.3533,3090.32785,1.0,17.55159999999978,,,0.0,0.0
16,2024-05-20 14:00:00,3089.5266,3095.5777,3077.6577,3086.726475,1.0,17.919999999999618,,,0.0,0.0
17,2024-05-20 14:15:00,3086.83525,3089.2972,3076.9294,3083.0029999999997,1.0,12.367799999999988,,,0.0,0.0
18,2024-05-20 14:30:00,3082.8927,3087.6127,3078.9555,3083.253425,1.0,8.657200000000103,,,0.0,0.0
19,2024-05-20 14:45:00,3083.22275,3090.5272,3078.4466,3084.704125,1.0,12.080599999999777,3093.5772275,,0.0,0.0
20,2024-05-20 15:00:00,3084.92135,3097.6222,3086.63,3092.8434500000003,1.0,12.91807499999959,3093.24034125,,0.0,0.0
21,2024-05-20 15:15:00,3093.5608,3121.2027,3096.6011,3106.578975,1.0,28.35924999999952,3093.3123275000003,,1.0,0.0
22,2024-05-20 15:30:00,3104.25605,3116.7116,3107.2782,3112.901975,1.0,10.13262500000019,3093.6392062500004,,0.0,0.0
23,2024-05-20 15:45:00,3113.80905,3119.9416,3109.6338,3115.8652,1.0,10.307800000000043,3094.0863425000002,,0.0,0.0
24,2024-05-20 16:00:00,3116.9427,3135.4727,3113.2344,3120.6620249999996,1.0,22.23829999999998,3094.823335,,0.0,0.0
